0;0.92827;0.742616;1;0.679325;0.831224;0.864979;0.894515;0.687764;0.827004;0.818565;0.864979;0.793249;0.831224;0.852321;0.864979;0.742616;0.776371;0.772152;0.780591;0.767932;0.793249;0.772152;0.772152;0.746835;0.780591;0.780591;0.772152;0.759494;0.793249;0.776371;0.755274;0.772152;0.772152;0.772152;0.776371;0.772152;0.772152;0.776371;0.780591;0.776371;0.776371;0.776371;0.78481;0.776371;0.780591;0.78903;0.793249;0.767932;0.772152;0.780591;0.780591;0.780591;0.78481;0.78481;0.772152;0.772152;0.772152;0.772152;0.763713;0.776371;0.772152;0.759494;0.759494;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.776371;0.776371;0.780591;0.776371;0.780591;0.780591;0.780591;0.776371;0.759494;0.772152;0.772152;0.776371;0.772152;0.772152;0.776371;0.776371;0.780591;0.776371;0.780591;0.776371;0.78481;0.78481;0.780591;0.772152;0.759494;0.772152;0.772152;0.776371;0.772152;0.772152;0.780591;0.780591;0.780591;0.780591;0.780591;0.776371;0.78481;0.78481;0.776371;0.772152;0.763713;0.772152;0.772152;0.776371;0.772152;0.772152;0.776371;0.772152;0.776371;0.776371;0.776371;0.772152;0.776371;0.772152;0.767932;0.776371;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.776371;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.772152;0.759494;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.776371;0.763713;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.767932;0.759494;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.776371;0.767932;0.772152;0.772152;0.776371;0.767932;0.772152;0.776371;0.776371;0.763713;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.772152;0.767932;0.763713;0.772152;0.776371;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.776371;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.772152;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.772152;0.776371
0;0.919149;0.731915;1;0.676596;0.829787;0.86383;0.893617;0.693617;0.825532;0.817021;0.86383;0.782979;0.829787;0.851064;0.86383;0.740426;0.774468;0.770213;0.778723;0.765957;0.791489;0.770213;0.770213;0.73617;0.778723;0.778723;0.770213;0.757447;0.791489;0.774468;0.753191;0.770213;0.770213;0.770213;0.774468;0.770213;0.770213;0.774468;0.778723;0.774468;0.774468;0.774468;0.782979;0.774468;0.778723;0.787234;0.791489;0.765957;0.770213;0.778723;0.778723;0.778723;0.782979;0.782979;0.770213;0.770213;0.770213;0.770213;0.761702;0.774468;0.770213;0.757447;0.757447;0.765957;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.774468;0.774468;0.774468;0.778723;0.774468;0.778723;0.778723;0.778723;0.774468;0.757447;0.770213;0.770213;0.774468;0.770213;0.770213;0.774468;0.774468;0.778723;0.774468;0.778723;0.774468;0.782979;0.782979;0.778723;0.770213;0.757447;0.770213;0.770213;0.774468;0.770213;0.770213;0.778723;0.778723;0.778723;0.778723;0.778723;0.774468;0.782979;0.782979;0.774468;0.770213;0.757447;0.770213;0.770213;0.774468;0.770213;0.770213;0.774468;0.770213;0.774468;0.774468;0.774468;0.770213;0.774468;0.770213;0.765957;0.774468;0.765957;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.765957;0.770213;0.770213;0.774468;0.765957;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.774468;0.770213;0.757447;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.765957;0.770213;0.770213;0.770213;0.765957;0.770213;0.770213;0.770213;0.765957;0.770213;0.770213;0.774468;0.761702;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.774468;0.765957;0.757447;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.770213;0.765957;0.770213;0.770213;0.774468;0.765957;0.770213;0.770213;0.774468;0.765957;0.770213;0.774468;0.774468;0.761702;0.770213;0.770213;0.770213;0.770213;0.770213;0.774468;0.770213;0.765957;0.757447;0.770213;0.774468;0.770213;0.770213;0.770213;0.770213;0.765957;0.770213;0.770213;0.774468;0.770213;0.770213;0.770213;0.770213;0.765957;0.770213;0.770213;0.770213;0.770213;0.770213;0.774468;0.770213;0.765957;0.770213;0.770213;0.770213;0.770213;0.770213;0.774468;0.770213;0.774468
0;0.92827;0.742616;1;0.683544;0.831224;0.864979;0.894515;0.696203;0.827004;0.818565;0.864979;0.78903;0.831224;0.852321;0.864979;0.742616;0.776371;0.772152;0.780591;0.767932;0.793249;0.772152;0.772152;0.742616;0.780591;0.780591;0.772152;0.759494;0.793249;0.776371;0.755274;0.767932;0.772152;0.772152;0.776371;0.772152;0.772152;0.776371;0.780591;0.776371;0.776371;0.776371;0.78481;0.776371;0.780591;0.78903;0.793249;0.772152;0.772152;0.780591;0.780591;0.780591;0.78481;0.78481;0.772152;0.772152;0.772152;0.772152;0.763713;0.776371;0.772152;0.759494;0.759494;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.776371;0.776371;0.780591;0.776371;0.780591;0.780591;0.780591;0.776371;0.759494;0.772152;0.772152;0.776371;0.772152;0.772152;0.776371;0.776371;0.780591;0.776371;0.780591;0.776371;0.78481;0.78481;0.780591;0.772152;0.759494;0.772152;0.772152;0.776371;0.772152;0.772152;0.780591;0.780591;0.780591;0.780591;0.780591;0.776371;0.78481;0.78481;0.776371;0.772152;0.759494;0.772152;0.772152;0.776371;0.772152;0.772152;0.776371;0.772152;0.776371;0.776371;0.776371;0.772152;0.776371;0.772152;0.767932;0.776371;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.776371;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.772152;0.759494;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.776371;0.763713;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.767932;0.759494;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.776371;0.767932;0.772152;0.772152;0.776371;0.767932;0.772152;0.776371;0.776371;0.763713;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.772152;0.767932;0.759494;0.772152;0.776371;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.776371;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.772152;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.772152;0.776371
0;0.959016;0.778689;1;0.704918;0.836066;0.868852;0.897541;0.70082;0.831967;0.82377;0.868852;0.811475;0.836066;0.856557;0.868852;0.75;0.782787;0.778689;0.786885;0.77459;0.79918;0.778689;0.778689;0.766393;0.786885;0.786885;0.778689;0.766393;0.79918;0.782787;0.762295;0.766393;0.778689;0.778689;0.782787;0.778689;0.778689;0.782787;0.786885;0.782787;0.782787;0.782787;0.790984;0.782787;0.786885;0.795082;0.79918;0.778689;0.778689;0.786885;0.786885;0.786885;0.790984;0.790984;0.778689;0.778689;0.778689;0.778689;0.770492;0.782787;0.778689;0.766393;0.766393;0.77459;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.782787;0.782787;0.782787;0.786885;0.782787;0.786885;0.786885;0.786885;0.782787;0.766393;0.778689;0.778689;0.782787;0.778689;0.778689;0.782787;0.782787;0.786885;0.782787;0.786885;0.782787;0.790984;0.790984;0.786885;0.778689;0.77459;0.778689;0.778689;0.782787;0.778689;0.778689;0.786885;0.786885;0.786885;0.786885;0.786885;0.782787;0.790984;0.790984;0.782787;0.778689;0.77459;0.778689;0.778689;0.782787;0.778689;0.778689;0.782787;0.778689;0.782787;0.782787;0.782787;0.778689;0.782787;0.778689;0.77459;0.782787;0.77459;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.77459;0.778689;0.778689;0.782787;0.77459;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.782787;0.778689;0.766393;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.77459;0.778689;0.778689;0.778689;0.77459;0.778689;0.778689;0.778689;0.77459;0.778689;0.778689;0.782787;0.770492;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.782787;0.77459;0.77459;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.778689;0.77459;0.778689;0.778689;0.782787;0.77459;0.778689;0.778689;0.782787;0.77459;0.778689;0.782787;0.782787;0.770492;0.778689;0.778689;0.778689;0.778689;0.778689;0.782787;0.778689;0.77459;0.77459;0.778689;0.782787;0.778689;0.778689;0.778689;0.778689;0.77459;0.778689;0.778689;0.782787;0.778689;0.778689;0.778689;0.778689;0.77459;0.778689;0.778689;0.778689;0.778689;0.778689;0.782787;0.778689;0.77459;0.778689;0.778689;0.778689;0.778689;0.778689;0.782787;0.778689;0.782787
0;0.937238;0.753138;1;0.686192;0.832636;0.866109;0.895397;0.690377;0.828452;0.820084;0.866109;0.799163;0.832636;0.853556;0.866109;0.74477;0.778243;0.774059;0.782427;0.769874;0.794979;0.774059;0.774059;0.753138;0.782427;0.782427;0.774059;0.761506;0.794979;0.778243;0.757322;0.769874;0.774059;0.774059;0.778243;0.774059;0.774059;0.778243;0.782427;0.778243;0.778243;0.778243;0.786611;0.778243;0.782427;0.790795;0.794979;0.774059;0.774059;0.782427;0.782427;0.782427;0.786611;0.786611;0.774059;0.774059;0.774059;0.774059;0.76569;0.778243;0.774059;0.761506;0.761506;0.769874;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.778243;0.778243;0.778243;0.782427;0.778243;0.782427;0.782427;0.782427;0.778243;0.761506;0.774059;0.774059;0.778243;0.774059;0.774059;0.778243;0.778243;0.782427;0.778243;0.782427;0.778243;0.786611;0.786611;0.782427;0.774059;0.76569;0.774059;0.774059;0.778243;0.774059;0.774059;0.782427;0.782427;0.782427;0.782427;0.782427;0.778243;0.786611;0.786611;0.778243;0.774059;0.76569;0.774059;0.774059;0.778243;0.774059;0.774059;0.778243;0.774059;0.778243;0.778243;0.778243;0.774059;0.778243;0.774059;0.769874;0.778243;0.769874;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.769874;0.774059;0.774059;0.778243;0.769874;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.778243;0.774059;0.761506;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.769874;0.774059;0.774059;0.774059;0.769874;0.774059;0.774059;0.774059;0.769874;0.774059;0.774059;0.778243;0.76569;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.778243;0.769874;0.76569;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.774059;0.769874;0.774059;0.774059;0.778243;0.769874;0.774059;0.774059;0.778243;0.769874;0.774059;0.778243;0.778243;0.76569;0.774059;0.774059;0.774059;0.774059;0.774059;0.778243;0.774059;0.769874;0.76569;0.774059;0.778243;0.774059;0.774059;0.774059;0.774059;0.769874;0.774059;0.774059;0.778243;0.774059;0.774059;0.774059;0.774059;0.769874;0.774059;0.774059;0.774059;0.774059;0.774059;0.778243;0.774059;0.769874;0.774059;0.774059;0.774059;0.774059;0.774059;0.778243;0.774059;0.778243
0;0.923729;0.737288;1;0.682203;0.830508;0.864407;0.894068;0.699153;0.826271;0.817797;0.864407;0.783898;0.830508;0.851695;0.864407;0.741525;0.775424;0.771186;0.779661;0.766949;0.792373;0.771186;0.771186;0.737288;0.779661;0.779661;0.771186;0.758475;0.792373;0.775424;0.754237;0.766949;0.771186;0.771186;0.775424;0.771186;0.771186;0.775424;0.779661;0.775424;0.775424;0.775424;0.783898;0.775424;0.779661;0.788136;0.792373;0.766949;0.771186;0.779661;0.779661;0.779661;0.783898;0.783898;0.771186;0.771186;0.771186;0.771186;0.762712;0.775424;0.771186;0.758475;0.758475;0.766949;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.775424;0.775424;0.775424;0.779661;0.775424;0.779661;0.779661;0.779661;0.775424;0.758475;0.771186;0.771186;0.775424;0.771186;0.771186;0.775424;0.775424;0.779661;0.775424;0.779661;0.775424;0.783898;0.783898;0.779661;0.771186;0.758475;0.771186;0.771186;0.775424;0.771186;0.771186;0.779661;0.779661;0.779661;0.779661;0.779661;0.775424;0.783898;0.783898;0.775424;0.771186;0.758475;0.771186;0.771186;0.775424;0.771186;0.771186;0.775424;0.771186;0.775424;0.775424;0.775424;0.771186;0.775424;0.771186;0.766949;0.775424;0.766949;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.766949;0.771186;0.771186;0.775424;0.766949;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.775424;0.771186;0.758475;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.766949;0.771186;0.771186;0.771186;0.766949;0.771186;0.771186;0.771186;0.766949;0.771186;0.771186;0.775424;0.762712;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.775424;0.766949;0.758475;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.771186;0.766949;0.771186;0.771186;0.775424;0.766949;0.771186;0.771186;0.775424;0.766949;0.771186;0.775424;0.775424;0.762712;0.771186;0.771186;0.771186;0.771186;0.771186;0.775424;0.771186;0.766949;0.758475;0.771186;0.775424;0.771186;0.771186;0.771186;0.771186;0.766949;0.771186;0.771186;0.775424;0.771186;0.771186;0.771186;0.771186;0.766949;0.771186;0.771186;0.771186;0.771186;0.771186;0.775424;0.771186;0.766949;0.771186;0.771186;0.771186;0.771186;0.771186;0.775424;0.771186;0.775424
0;0.932773;0.747899;1;0.684874;0.831933;0.865546;0.894958;0.693277;0.827731;0.819328;0.865546;0.794118;0.831933;0.852941;0.865546;0.743697;0.777311;0.773109;0.781513;0.768908;0.794118;0.773109;0.773109;0.747899;0.781513;0.781513;0.773109;0.760504;0.794118;0.777311;0.756303;0.768908;0.773109;0.773109;0.777311;0.773109;0.773109;0.777311;0.781513;0.777311;0.777311;0.777311;0.785714;0.777311;0.781513;0.789916;0.794118;0.768908;0.773109;0.781513;0.781513;0.781513;0.785714;0.785714;0.773109;0.773109;0.773109;0.773109;0.764706;0.777311;0.773109;0.760504;0.760504;0.768908;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.777311;0.777311;0.777311;0.781513;0.777311;0.781513;0.781513;0.781513;0.777311;0.760504;0.773109;0.773109;0.777311;0.773109;0.773109;0.777311;0.777311;0.781513;0.777311;0.781513;0.777311;0.785714;0.785714;0.781513;0.773109;0.760504;0.773109;0.773109;0.777311;0.773109;0.773109;0.781513;0.781513;0.781513;0.781513;0.781513;0.777311;0.785714;0.785714;0.777311;0.773109;0.764706;0.773109;0.773109;0.777311;0.773109;0.773109;0.777311;0.773109;0.777311;0.777311;0.777311;0.773109;0.777311;0.773109;0.768908;0.777311;0.768908;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.768908;0.773109;0.773109;0.777311;0.768908;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.777311;0.773109;0.760504;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.768908;0.773109;0.773109;0.773109;0.768908;0.773109;0.773109;0.773109;0.768908;0.773109;0.773109;0.777311;0.764706;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.777311;0.768908;0.760504;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.768908;0.773109;0.773109;0.777311;0.768908;0.773109;0.773109;0.777311;0.768908;0.773109;0.777311;0.777311;0.764706;0.773109;0.773109;0.773109;0.773109;0.773109;0.777311;0.773109;0.768908;0.764706;0.773109;0.777311;0.773109;0.773109;0.773109;0.773109;0.768908;0.773109;0.773109;0.777311;0.773109;0.773109;0.773109;0.773109;0.768908;0.773109;0.773109;0.773109;0.773109;0.773109;0.777311;0.773109;0.768908;0.773109;0.773109;0.773109;0.773109;0.773109;0.777311;0.773109;0.777311
0;0.92827;0.742616;1;0.687764;0.831224;0.864979;0.894515;0.704641;0.827004;0.818565;0.864979;0.78481;0.831224;0.852321;0.864979;0.742616;0.776371;0.772152;0.780591;0.767932;0.793249;0.772152;0.772152;0.738397;0.780591;0.780591;0.772152;0.759494;0.793249;0.776371;0.755274;0.763713;0.772152;0.772152;0.776371;0.772152;0.772152;0.776371;0.780591;0.776371;0.776371;0.776371;0.78481;0.776371;0.780591;0.78903;0.793249;0.767932;0.772152;0.780591;0.780591;0.780591;0.78481;0.78481;0.772152;0.772152;0.772152;0.772152;0.763713;0.776371;0.772152;0.759494;0.759494;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.776371;0.776371;0.780591;0.776371;0.780591;0.780591;0.780591;0.776371;0.759494;0.772152;0.772152;0.776371;0.772152;0.772152;0.776371;0.776371;0.780591;0.776371;0.780591;0.776371;0.78481;0.78481;0.780591;0.772152;0.759494;0.772152;0.772152;0.776371;0.772152;0.772152;0.780591;0.780591;0.780591;0.780591;0.780591;0.776371;0.78481;0.78481;0.776371;0.772152;0.759494;0.772152;0.772152;0.776371;0.772152;0.772152;0.776371;0.772152;0.776371;0.776371;0.776371;0.772152;0.776371;0.772152;0.767932;0.776371;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.776371;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.772152;0.759494;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.776371;0.763713;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.767932;0.759494;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.776371;0.767932;0.772152;0.772152;0.776371;0.767932;0.772152;0.776371;0.776371;0.763713;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.772152;0.767932;0.759494;0.772152;0.776371;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.776371;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.772152;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.772152;0.776371
0;0.92827;0.742616;1;0.687764;0.831224;0.864979;0.894515;0.704641;0.827004;0.818565;0.864979;0.78481;0.831224;0.852321;0.864979;0.742616;0.776371;0.772152;0.780591;0.767932;0.793249;0.772152;0.772152;0.738397;0.780591;0.780591;0.772152;0.759494;0.793249;0.776371;0.755274;0.763713;0.772152;0.772152;0.776371;0.772152;0.772152;0.776371;0.780591;0.776371;0.776371;0.776371;0.78481;0.776371;0.780591;0.78903;0.793249;0.767932;0.772152;0.780591;0.780591;0.780591;0.78481;0.78481;0.772152;0.772152;0.772152;0.772152;0.763713;0.776371;0.772152;0.759494;0.759494;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.776371;0.776371;0.780591;0.776371;0.780591;0.780591;0.780591;0.776371;0.759494;0.772152;0.772152;0.776371;0.772152;0.772152;0.776371;0.776371;0.780591;0.776371;0.780591;0.776371;0.78481;0.78481;0.780591;0.772152;0.759494;0.772152;0.772152;0.776371;0.772152;0.772152;0.780591;0.780591;0.780591;0.780591;0.780591;0.776371;0.78481;0.78481;0.776371;0.772152;0.759494;0.772152;0.772152;0.776371;0.772152;0.772152;0.776371;0.772152;0.776371;0.776371;0.776371;0.772152;0.776371;0.772152;0.767932;0.776371;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.776371;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.772152;0.759494;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.776371;0.763713;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.767932;0.759494;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.776371;0.767932;0.772152;0.772152;0.776371;0.767932;0.772152;0.776371;0.776371;0.763713;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.772152;0.767932;0.759494;0.772152;0.776371;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.776371;0.772152;0.772152;0.772152;0.772152;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.772152;0.767932;0.772152;0.772152;0.772152;0.772152;0.772152;0.776371;0.772152;0.776371
0;0.932773;0.747899;1;0.684874;0.831933;0.865546;0.894958;0.693277;0.827731;0.819328;0.865546;0.794118;0.831933;0.852941;0.865546;0.743697;0.777311;0.773109;0.781513;0.768908;0.794118;0.773109;0.773109;0.747899;0.781513;0.781513;0.773109;0.760504;0.794118;0.777311;0.756303;0.768908;0.773109;0.773109;0.777311;0.773109;0.773109;0.777311;0.781513;0.777311;0.777311;0.777311;0.785714;0.777311;0.781513;0.789916;0.794118;0.768908;0.773109;0.781513;0.781513;0.781513;0.785714;0.785714;0.773109;0.773109;0.773109;0.773109;0.764706;0.777311;0.773109;0.760504;0.760504;0.768908;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.777311;0.777311;0.777311;0.781513;0.777311;0.781513;0.781513;0.781513;0.777311;0.760504;0.773109;0.773109;0.777311;0.773109;0.773109;0.777311;0.777311;0.781513;0.777311;0.781513;0.777311;0.785714;0.785714;0.781513;0.773109;0.760504;0.773109;0.773109;0.777311;0.773109;0.773109;0.781513;0.781513;0.781513;0.781513;0.781513;0.777311;0.785714;0.785714;0.777311;0.773109;0.764706;0.773109;0.773109;0.777311;0.773109;0.773109;0.777311;0.773109;0.777311;0.777311;0.777311;0.773109;0.777311;0.773109;0.768908;0.777311;0.768908;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.768908;0.773109;0.773109;0.777311;0.768908;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.777311;0.773109;0.760504;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.768908;0.773109;0.773109;0.773109;0.768908;0.773109;0.773109;0.773109;0.768908;0.773109;0.773109;0.777311;0.764706;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.777311;0.768908;0.760504;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.773109;0.768908;0.773109;0.773109;0.777311;0.768908;0.773109;0.773109;0.777311;0.768908;0.773109;0.777311;0.777311;0.764706;0.773109;0.773109;0.773109;0.773109;0.773109;0.777311;0.773109;0.768908;0.764706;0.773109;0.777311;0.773109;0.773109;0.773109;0.773109;0.768908;0.773109;0.773109;0.777311;0.773109;0.773109;0.773109;0.773109;0.768908;0.773109;0.773109;0.773109;0.773109;0.773109;0.777311;0.773109;0.768908;0.773109;0.773109;0.773109;0.773109;0.773109;0.777311;0.773109;0.777311
